SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
SGBJUN28, GB, 01-Feb-2026,17315.3,16200.0,16685.0,15583.77,15805.0,15912.58,15830.86,808,127.91,201, 590, 73.02
SGBJUN29II, GB, 01-Feb-2026,17311.8,16100.0,16100.0,15611.0,15800.0,15893.87,15979.56,379,60.56,103, 324, 85.49
SGBJUN30, GB, 01-Feb-2026,18330.66,17047.0,17100.0,16497.6,16497.6,16497.6,16610.72,525,87.21,168, 406, 77.33
SGBJUN31I, GB, 01-Feb-2026,18174.34,17636.12,17636.12,16356.91,16356.91,16356.91,16421.29,1513,248.45,451, 1416, 93.59
SGBMAR28X, GB, 01-Feb-2026,17301.42,15572.0,16895.0,15571.3,15800.17,15849.87,16107.8,90,14.5,19, 89, 98.89
SGBMAR30X, GB, 01-Feb-2026,17947.49,16500.54,17500.0,16153.0,16153.0,16193.28,16268.6,431,70.12,140, 342, 79.35
SGBMAR31IV, GB, 01-Feb-2026,18108.6,17655.88,17655.88,16297.74,16298.0,16298.76,16345.58,1225,200.23,325, 958, 78.20
SGBMAY26, GB, 01-Feb-2026,17093.85,17093.85,17093.85,15384.47,15555.01,15555.01,15813.59,29,4.59,15, 28, 96.55
SGBMAY28, GB, 01-Feb-2026,17459.36,17000.0,17000.0,15713.43,15845.0,15879.35,15876.11,1021,162.1,258, 666, 65.23
SGBMAY29I, GB, 01-Feb-2026,17399.68,17000.0,17000.0,15659.72,15850.0,15859.5,15812.77,3420,540.8,691, 2577, 75.35
SGBMR29XII, GB, 01-Feb-2026,17288.14,17000.0,17275.0,15574.95,15900.0,15919.42,15842.58,1682,266.47,400, 1147, 68.19
SGBN28VIII, GB, 01-Feb-2026,17897.25,17700.0,17700.0,16107.53,16107.53,16107.53,16207.05,645,104.54,180, 523, 81.09
SGBNOV26, GB, 01-Feb-2026,17236.9,15513.21,16999.0,15513.21,15654.01,15941.97,15808.74,71,11.22,52, 45, 63.38
SGBNV29VII, GB, 01-Feb-2026,17392.62,17044.77,17044.77,15660.0,15752.0,15883.02,15897.87,1915,304.44,330, 1409, 73.58
SGBOC28VII, GB, 01-Feb-2026,17364.59,16999.0,16999.0,15628.14,15999.0,15956.03,15935.43,626,99.76,90, 451, 72.04
SGBOCT26, GB, 01-Feb-2026,17513.0,16289.0,16289.0,15762.0,15900.0,15900.0,16069.05,21,3.37,11, 21, 100.00
SGBOCT27, GB, 01-Feb-2026,17269.8,16060.0,16060.0,15543.0,15800.0,15800.0,15708.82,88,13.82,35, 67, 76.14
SGBOCT27VI, GB, 01-Feb-2026,17517.71,17517.71,17517.71,15766.0,15795.0,15816.18,15933.28,64,10.2,29, 47, 73.44
SGBSEP27, GB, 01-Feb-2026,17256.26,16000.0,16070.0,15531.0,15949.97,15945.04,15842.68,46,7.29,24, 37, 80.43
SGBSEP28VI, GB, 01-Feb-2026,17348.51,16989.7,16989.7,15613.66,15866.0,15894.55,15855.98,1045,165.7,277, 683, 65.36
SGBSEP29VI, GB, 01-Feb-2026,17444.73,16989.68,16989.68,15700.26,15800.0,15871.29,15852.91,2523,399.97,460, 1820, 72.14
SGBSEP31II, GB, 01-Feb-2026,17960.44,17950.0,17950.0,16164.4,16165.0,16195.29,16223.12,6548,1062.29,1554, 5332, 81.43
SGFIN, EQ, 01-Feb-2026,334.75,339.05,348.0,330.95,331.8,332.25,338.5,97025,328.43,4200, 55968, 57.68
SGIL, EQ, 01-Feb-2026,516.05,481.2,532.35,481.2,527.15,522.65,516.66,3251,16.8,248, 2130, 65.52
SGL, EQ, 01-Feb-2026,10.61,10.61,11.03,10.1,10.6,10.84,10.85,10119,1.1,73, 8326, 82.28
SGMART, EQ, 01-Feb-2026,362.55,364.95,364.95,348.8,348.85,348.9,352.19,38291,134.86,1007, 23432, 61.19
SHADOWFAX, EQ, 01-Feb-2026,106.62,107.9,110.1,104.2,109.9,109.17,107.02,2223983,2380.03,72201, 1209685, 54.39
SHAH, EQ, 01-Feb-2026,4.82,4.95,4.97,4.8,4.82,4.8,4.86,500423,24.34,864, 321037, 64.15
SHAHALLOYS, EQ, 01-Feb-2026,63.52,66.65,66.69,63.11,66.0,65.0,65.37,9898,6.47,66, 6685, 67.54
SHAILY, EQ, 01-Feb-2026,1913.7,1907.2,1968.6,1891.0,1934.8,1939.6,1926.11,74190,1428.98,8229, 34418, 46.39
SHAKTIPUMP, EQ, 01-Feb-2026,621.4,623.25,647.3,600.0,610.0,610.15,628.21,934406,5870.07,34886, 199790, 21.38
SHALBY, EQ, 01-Feb-2026,168.15,168.15,174.88,162.0,165.99,166.15,167.84,135790,227.91,3602, 34274, 25.24
SHALPAINTS, EQ, 01-Feb-2026,61.1,61.1,63.36,61.1,62.0,61.96,62.15,38870,24.16,763, 19364, 49.82
SHANKARA, EQ, 01-Feb-2026,102.96,102.86,105.2,102.15,104.21,103.46,102.92,43264,44.53,751, 26212, 60.59
SHANTI, EQ, 01-Feb-2026,7.0,7.35,7.51,6.99,7.17,7.14,7.16,32787,2.35,163, 22737, 69.35
SHANTIGEAR, EQ, 01-Feb-2026,451.6,451.0,465.9,450.0,450.0,450.05,453.03,7583,34.35,530, 4799, 63.29
SHANTIGOLD, EQ, 01-Feb-2026,204.9,205.0,205.31,193.5,194.1,195.34,199.15,216979,432.11,4813, 97615, 44.99
SHARDACROP, EQ, 01-Feb-2026,1035.85,1032.0,1048.3,977.4,983.0,987.8,1016.69,426620,4337.38,26679, 141218, 33.10
SHARDAMOTR, EQ, 01-Feb-2026,851.85,851.85,857.9,819.6,845.05,845.9,840.96,17633,148.29,1722, 7944, 45.05
SHAREINDIA, EQ, 01-Feb-2026,143.38,145.0,148.25,135.28,142.41,137.49,140.75,638940,899.33,5214, 194989, 30.52
SHARIABEES, EQ, 01-Feb-2026,514.43,514.43,516.0,510.0,516.0,514.5,512.32,5284,27.07,472, 2476, 46.86
SHEEL, SM, 01-Feb-2026,66.25,64.6,69.5,64.6,69.4,69.4,67.11,10000,6.71,5, 4000, 40.00
SHEETAL, ST, 01-Feb-2026,207.0,208.0,208.0,208.0,208.0,208.0,208.0,1000,2.08,1, 1000, 100.00
SHEKHAWATI, EQ, 01-Feb-2026,14.3,15.49,16.75,14.36,14.55,14.56,15.29,139649,21.35,1285, 40906, 29.29
SHEMAROO, EQ, 01-Feb-2026,97.03,101.98,101.98,95.15,95.15,95.96,96.5,3592,3.47,73, 3038, 84.58
SHERA, SM, 01-Feb-2026,124.0,117.1,126.0,117.1,123.0,123.0,121.83,20000,24.37,20, 16000, 80.00
SHETHJI, SM, 01-Feb-2026,110.05,111.05,111.5,107.5,107.7,108.85,109.59,21000,23.01,21, 16000, 76.19
SHIGAN, SM, 01-Feb-2026,67.0,65.65,73.4,65.65,71.5,71.5,71.84,45000,32.33,28, 40500, 90.00
SHILCTECH, EQ, 01-Feb-2026,3376.1,3258.3,3318.9,3105.0,3115.0,3176.1,3228.18,76330,2464.07,9624, 46640, 61.10
SHILPAMED, EQ, 01-Feb-2026,288.95,294.75,325.3,275.5,284.55,288.1,306.57,5436892,16667.71,128632, 362044, 6.66
SHIVALIK, EQ, 01-Feb-2026,310.8,307.1,317.4,301.0,303.25,304.1,307.48,13378,41.14,614, 10269, 76.76
SHIVAMAUTO, EQ, 01-Feb-2026,21.25,21.25,22.21,20.2,21.96,21.86,21.36,40500,8.65,656, 22066, 54.48
SHIVAMILLS, EQ, 01-Feb-2026,53.22,53.11,57.9,51.81,51.81,52.59,54.06,4020,2.17,67, 2053, 51.07
SHIVASHRIT, SM, 01-Feb-2026,111.55,112.0,117.0,110.0,110.0,113.0,112.66,12000,13.52,12, 8000, 66.67
SHIVATEX, EQ, 01-Feb-2026,165.14,170.0,172.1,162.05,164.04,164.08,165.66,3662,6.07,80, 2606, 71.16
SHIVAUM, EQ, 01-Feb-2026,323.0,323.0,323.0,323.0,323.0,323.0,323.0,16,0.05,2, 16, 100.00
SHK, EQ, 01-Feb-2026,144.99,143.0,146.5,142.79,142.98,143.66,144.44,96581,139.5,2090, 46379, 48.02
SHKSIL, SM, 01-Feb-2026,52.5,51.0,51.2,50.5,50.5,50.5,50.93,8000,4.07,4, 8000, 100.00
SHOPERSTOP, EQ, 01-Feb-2026,366.4,361.8,363.1,347.15,351.0,352.05,355.66,11493,40.88,1178, 3761, 32.72
SHRADHA, EQ, 01-Feb-2026,39.74,42.68,42.68,38.0,39.55,38.89,39.89,2529,1.01,59, 2010, 79.48
SHREDIGCEM, EQ, 01-Feb-2026,73.54,73.15,73.5,71.52,72.2,72.24,72.52,75920,55.06,1189, 43145, 56.83
SHREECEM, EQ, 01-Feb-2026,26985.0,27230.0,27230.0,26155.0,26450.0,26385.0,26461.65,26046,6892.2,6101, 15718, 60.35
SHREEJISPG, EQ, 01-Feb-2026,306.35,308.0,335.5,303.6,330.25,331.05,324.74,1247733,4051.91,8098, 309061, 24.77
SHREEKARNI, SM, 01-Feb-2026,440.0,449.95,450.0,430.0,440.0,440.0,442.22,1350,5.97,7, 1200, 88.89
SHREEOSFM, SM, 01-Feb-2026,74.6,77.85,77.85,71.0,71.0,71.0,73.35,15000,11.0,15, 12000, 80.00
SHREEPUSHK, EQ, 01-Feb-2026,329.9,326.0,352.7,326.0,350.5,350.1,346.09,62967,217.92,2014, 35509, 56.39
SHREERAMA, EQ, 01-Feb-2026,57.69,56.72,58.5,56.0,57.03,57.37,57.21,90000,51.49,858, 57140, 63.49
SHRENIK, BZ, 01-Feb-2026,0.39,0.4,0.4,0.39,0.4,0.39,0.4,234254,0.93,232, -, -
SHREYANIND, EQ, 01-Feb-2026,165.98,170.0,170.0,163.11,165.0,165.08,164.8,481,0.79,34, 441, 91.68
SHRIAHIMSA, SM, 01-Feb-2026,224.85,225.0,230.0,221.0,221.0,222.1,225.55,21000,47.37,33, 17400, 82.86
SHRIKANHA, SM, 01-Feb-2026,26.25,26.0,27.4,26.0,27.4,27.4,26.3,17600,4.63,11, 14400, 81.82
SHRINGARMS, EQ, 01-Feb-2026,216.6,216.99,217.18,207.57,213.6,214.91,213.16,788023,1679.76,5099, 201999, 25.63
SHRIPISTON, EQ, 01-Feb-2026,2749.3,2740.0,2749.0,2630.0,2650.1,2656.8,2699.99,26781,723.09,5460, 11015, 41.13
SHRIRAMFIN, EQ, 01-Feb-2026,1020.0,1020.0,1028.6,970.2,994.0,997.6,998.19,3797158,37902.9,66238, 1544370, 40.67
SHRIRAMPPS, EQ, 01-Feb-2026,74.27,74.5,74.8,72.3,72.75,72.65,73.35,199716,146.48,2827, 92437, 46.28
SHRITECH, SM, 01-Feb-2026,51.35,53.0,56.0,53.0,56.0,56.0,53.85,14000,7.54,6, 14000, 100.00
SHYAMCENT, BE, 01-Feb-2026,5.73,5.62,5.97,5.62,5.69,5.74,5.77,34606,2.0,158, -, -
SHYAMDHANI, SM, 01-Feb-2026,77.75,77.75,81.3,77.75,80.35,80.35,80.28,16000,12.85,8, 12000, 75.00
SHYAMMETL, EQ, 01-Feb-2026,856.25,851.0,855.6,838.15,843.3,848.15,845.74,76997,651.19,4695, 37535, 48.75
SHYAMTEL, EQ, 01-Feb-2026,10.34,10.34,10.34,10.0,10.27,10.26,10.13,1484,0.15,27, 684, 46.09
SICALLOG, BE, 01-Feb-2026,90.93,87.16,94.0,86.51,89.0,88.98,89.53,6908,6.18,57, -, -
SIDDHICOTS, SM, 01-Feb-2026,30.65,30.8,30.8,29.5,29.65,29.65,29.81,19200,5.72,16, 13200, 68.75
SIEMENS, EQ, 01-Feb-2026,3101.3,3124.0,3134.9,2891.3,2985.0,2981.8,3023.59,279037,8436.94,24993, 53032, 19.01
SIGACHI, EQ, 01-Feb-2026,19.88,20.0,20.59,19.45,20.1,19.94,19.98,3528833,705.14,10800, 1221611, 34.62
SIGIND, EQ, 01-Feb-2026,47.25,49.39,49.4,46.0,47.0,46.98,47.1,18712,8.81,292, 7361, 39.34
SIGMA, EQ, 01-Feb-2026,48.1,47.66,50.46,47.66,49.1,48.89,48.88,70376,34.4,1252, 38249, 54.35
SIGNATURE, EQ, 01-Feb-2026,901.2,900.0,944.0,885.0,885.0,899.0,902.59,313413,2828.82,9599, 6363, 2.03
SIGNORIA, SM, 01-Feb-2026,91.75,94.9,94.9,94.9,94.9,94.9,94.9,1000,0.95,1, 1000, 100.00
SIGNPOST, EQ, 01-Feb-2026,207.85,203.3,210.0,199.11,210.0,209.33,203.28,23612,48.0,354, 17477, 74.02
SIKKO, EQ, 01-Feb-2026,4.17,4.35,4.58,4.17,4.57,4.54,4.39,968358,42.54,1323, 731820, 75.57
SIL, EQ, 01-Feb-2026,14.38,14.89,14.89,13.87,14.37,14.27,14.21,21860,3.11,457, 13799, 63.12
SILGO, EQ, 01-Feb-2026,70.8,70.8,72.55,70.8,71.5,71.27,71.65,348375,249.63,791, 132027, 37.90
SILGO-RE1, BE, 01-Feb-2026,6.04,4.03,8.45,4.03,8.45,8.16,6.72,21995,1.48,122, -, -
SILINV, EQ, 01-Feb-2026,448.8,454.0,454.0,433.2,434.1,435.1,441.42,1050,4.63,155, 611, 58.19
SILKFLEX, SM, 01-Feb-2026,99.0,98.0,98.0,96.0,98.0,98.0,97.25,8000,7.78,4, 6000, 75.00
SILKY, SM, 01-Feb-2026,143.0,144.0,144.0,116.6,143.85,143.85,133.92,4000,5.36,5, 4000, 100.00
SILLYMONKS, BE, 01-Feb-2026,19.24,19.15,20.2,18.31,20.11,20.15,19.52,6353,1.24,63, -, -
SILVER, EQ, 01-Feb-2026,299.19,299.71,299.71,263.22,263.22,263.22,265.44,1328236,3525.7,21143, 1146289, 86.30
SILVER1, EQ, 01-Feb-2026,286.93,291.65,291.65,256.11,256.11,256.11,258.9,574135,1486.44,6584, 495604, 86.32
SILVER360, EQ, 01-Feb-2026,302.83,299.8,299.8,258.68,258.68,258.68,262.8,70348,184.87,1292, 54548, 77.54
SILVERADD, EQ, 01-Feb-2026,283.37,289.88,289.88,254.56,254.56,254.56,259.34,108843,282.28,1790, 106203, 97.57
SILVERAG, EQ, 01-Feb-2026,308.63,297.0,297.0,256.65,256.65,256.65,261.84,779003,2039.71,8440, 454174, 58.30
SILVERBEES, EQ, 01-Feb-2026,286.48,287.46,287.46,252.5,252.5,252.5,254.95,16361553,41713.38,189002, 15924098, 97.33
SILVERBETA, EQ, 01-Feb-2026,286.78,287.29,287.29,252.32,252.32,252.32,254.84,602505,1535.42,7443, 580380, 96.33
SILVERBND, EQ, 01-Feb-2026,327.11,335.28,335.28,264.52,271.0,271.8,273.02,505888,1381.2,5325, 212837, 42.07
SILVERCASE, EQ, 01-Feb-2026,31.48,31.47,32.42,26.8,26.8,26.8,26.99,24081203,6498.66,42622, 12677859, 52.65
SILVERIETF, EQ, 01-Feb-2026,293.3,300.31,300.31,263.63,263.63,263.63,265.98,2906832,7731.65,46334, 2837104, 97.60
SILVERTUC, EQ, 01-Feb-2026,1383.2,1399.9,1452.3,1392.7,1452.3,1452.3,1442.64,26753,385.95,1800, 15661, 58.54
SIMBHALS, BZ, 01-Feb-2026,9.2,9.45,9.58,9.02,9.03,9.06,9.2,12030,1.11,64, -, -
SIMPLEXINF, EQ, 01-Feb-2026,221.51,222.07,229.0,212.52,225.0,222.51,220.49,20404,44.99,542, 11478, 56.25
SINCLAIR, EQ, 01-Feb-2026,76.46,75.9,79.0,74.11,77.8,76.96,76.43,56102,42.88,646, 36962, 65.88
SINDHUTRAD, EQ, 01-Feb-2026,20.59,20.05,20.92,19.45,20.68,20.66,20.18,1172443,236.55,3576, 395035, 33.69
SINTERCOM, EQ, 01-Feb-2026,93.69,98.69,98.69,93.98,95.95,97.65,95.76,3137,3.0,87, 1672, 53.30
SIRCA, EQ, 01-Feb-2026,463.85,465.0,471.8,454.0,454.0,456.6,463.44,124060,574.94,1510, 32002, 25.80
SIS, EQ, 01-Feb-2026,336.5,335.7,341.05,332.3,340.0,340.05,339.39,29497,100.11,2048, 18937, 64.20
SITINET, BZ, 01-Feb-2026,0.34,0.33,0.35,0.33,0.35,0.34,0.34,1113933,3.83,321, -, -
SIYSIL, EQ, 01-Feb-2026,521.3,530.0,534.35,512.1,516.95,514.45,525.57,85737,450.61,5148, 30742, 35.86
SJLOGISTIC, SM, 01-Feb-2026,321.85,321.0,329.85,311.35,329.85,323.5,320.65,15750,50.5,58, 8500, 53.97
SJS, EQ, 01-Feb-2026,1668.3,1682.9,1688.0,1595.4,1626.8,1645.6,1645.12,86750,1427.14,9222, 50713, 58.46
SJVN, EQ, 01-Feb-2026,72.5,73.21,74.19,70.41,71.25,71.22,72.54,4809433,3488.81,35725, 1299842, 27.03
SKFINDIA, EQ, 01-Feb-2026,1690.0,1675.0,1700.9,1662.0,1672.0,1668.2,1680.24,9411,158.13,2103, 4071, 43.26
SKFINDUS, EQ, 01-Feb-2026,2720.9,2646.9,2721.6,2564.1,2580.0,2587.8,2644.18,5975,157.99,1479, 2899, 48.52
SKIPPER, EQ, 01-Feb-2026,361.7,363.95,377.75,347.3,364.0,361.75,367.07,261511,959.93,8769, 80096, 30.63
SKMEGGPROD, EQ, 01-Feb-2026,197.6,200.0,203.62,181.0,182.5,185.99,192.76,225856,435.35,5063, 99423, 44.02
SKP, SM, 01-Feb-2026,160.0,152.0,152.0,152.0,152.0,152.0,152.0,4500,6.84,1, 4500, 100.00
SKYGOLD, EQ, 01-Feb-2026,303.75,301.35,312.0,285.0,311.9,309.15,297.66,566396,1685.94,12983, 232197, 41.00
SLONE, SM, 01-Feb-2026,230.0,225.05,236.0,225.05,236.0,236.0,228.8,1200,2.75,3, 800, 66.67
SMALL250, EQ, 01-Feb-2026,15.77,15.76,15.77,15.21,15.41,15.45,15.51,469372,72.8,1082, 378738, 80.69
SMALLADD, EQ, 01-Feb-2026,15.8,16.1,16.45,15.31,15.56,15.78,15.74,49928,7.86,115, 29064, 58.21
SMALLCAP, EQ, 01-Feb-2026,42.03,42.03,42.06,40.32,40.89,40.86,41.19,4142902,1706.54,11854, 2178643, 52.59
SMARTEN, SM, 01-Feb-2026,60.2,63.2,63.2,56.3,57.7,57.9,58.83,7200,4.24,6, 6000, 83.33
SMARTLINK, EQ, 01-Feb-2026,127.25,123.01,127.99,123.0,127.58,125.23,127.1,873,1.11,54, 635, 72.74
SMARTWORKS, EQ, 01-Feb-2026,462.7,462.7,462.7,450.05,454.0,454.2,454.15,39457,179.19,859, 32821, 83.18
SMCGLOBAL, EQ, 01-Feb-2026,76.8,77.5,78.5,75.05,76.05,76.81,76.9,433438,333.34,2976, 260026, 59.99
SML100CASE, EQ, 01-Feb-2026,9.53,9.82,9.82,9.13,9.37,9.33,9.37,2114222,198.11,3223, 1538222, 72.76
SMLMAH, EQ, 01-Feb-2026,3459.7,3550.0,3590.0,3395.5,3480.0,3504.1,3524.48,46075,1623.9,5861, 22364, 48.54
SMLT, EQ, 01-Feb-2026,69.0,70.45,73.54,67.21,72.24,70.54,70.46,11249,7.93,470, 4226, 37.57
SMSPHARMA, EQ, 01-Feb-2026,316.6,319.9,324.9,306.65,319.0,318.55,318.02,125508,399.14,3560, 48512, 38.65
SMVD, ST, 01-Feb-2026,8.45,8.05,8.05,8.05,8.05,8.05,8.05,4040,0.33,1, 4040, 100.00
SNEHAA, SM, 01-Feb-2026,51.95,50.0,50.0,50.0,50.0,50.0,50.0,1000,0.5,1, 1000, 100.00
SNOWMAN, EQ, 01-Feb-2026,38.96,39.67,39.76,37.91,38.07,38.18,38.76,111580,43.25,1100, 51792, 46.42
SNXT30BEES, EQ, 01-Feb-2026,40.43,40.63,41.0,39.33,39.78,39.77,40.18,15623,6.28,247, 12088, 77.37
SNXT50BETA, EQ, 01-Feb-2026,91.27,90.81,92.6,88.1,90.99,90.93,90.23,10686,9.64,194, 9075, 84.92
SOBHA, EQ, 01-Feb-2026,1450.2,1456.2,1459.2,1352.2,1378.0,1384.8,1410.04,171619,2419.9,10713, 92243, 53.75
SOCL, SM, 01-Feb-2026,28.6,29.95,30.0,29.1,29.8,29.45,29.73,20800,6.18,12, 17600, 84.62
SOFTTECH, EQ, 01-Feb-2026,279.05,290.05,290.05,271.05,274.0,274.15,278.48,583,1.62,150, 347, 59.52
SOLARA, EQ, 01-Feb-2026,506.2,512.95,515.0,501.6,508.15,508.75,508.07,41420,210.44,2448, 16827, 40.63
SOLARAPP1, E1, 01-Feb-2026,345.0,345.0,345.0,345.0,345.0,345.0,345.0,1,0.0,1, 1, 100.00
SOLARINDS, EQ, 01-Feb-2026,13480.0,13605.0,13857.0,12374.0,13073.0,13198.0,13367.79,327546,43785.66,64658, 77570, 23.68
SOLARWORLD, EQ, 01-Feb-2026,224.3,225.42,230.0,222.51,225.1,224.98,226.92,328793,746.09,12695, 237913, 72.36
SOLEX, EQ, 01-Feb-2026,955.0,979.0,1037.0,936.7,994.9,969.9,992.44,27674,274.65,3226, 9676, 34.96
SOMANYCERA, EQ, 01-Feb-2026,408.25,408.25,434.0,408.25,410.5,411.85,414.11,32871,136.12,3765, 19042, 57.93
SOMATEX, BE, 01-Feb-2026,114.91,112.65,112.65,112.63,112.63,112.63,112.65,4810,5.42,44, -, -
SOMICONVEY, EQ, 01-Feb-2026,93.19,95.0,95.0,86.0,87.0,87.11,89.21,27246,24.31,709, 19707, 72.33
SONACOMS, EQ, 01-Feb-2026,495.75,496.0,500.7,480.45,490.5,489.75,491.41,704132,3460.17,15088, 239131, 33.96
SONAMAC, SM, 01-Feb-2026,39.1,39.15,39.15,37.0,37.0,37.25,37.74,4000,1.51,4, 4000, 100.00
SONAMLTD, EQ, 01-Feb-2026,40.03,39.14,41.0,39.14,39.61,39.72,40.24,12536,5.04,186, 7721, 61.59
SONATSOFTW, EQ, 01-Feb-2026,317.3,318.5,318.8,310.2,311.4,313.25,315.44,318936,1006.04,11692, 107776, 33.79
SOTL, EQ, 01-Feb-2026,348.85,349.2,349.9,335.0,335.0,338.8,343.28,13208,45.34,925, 6704, 50.76
SOUTHBANK, EQ, 01-Feb-2026,37.58,38.0,38.83,36.43,37.85,37.55,37.78,38830012,14670.49,87352, 11286478, 29.07
SOUTHWEST, BE, 01-Feb-2026,197.25,201.0,207.11,195.01,202.5,199.95,205.44,112528,231.17,617, -, -
SPAL, EQ, 01-Feb-2026,674.15,670.8,705.0,670.0,673.1,679.95,692.82,43006,297.96,2760, 19811, 46.07
SPANDANA, EQ, 01-Feb-2026,251.1,254.05,257.0,251.0,251.1,251.25,252.46,119813,302.48,3320, 62665, 52.30
SPARC, EQ, 01-Feb-2026,126.08,128.0,141.85,126.95,134.99,133.6,136.48,8992132,12272.35,69719, 905378, 10.07
SPCENET, EQ, 01-Feb-2026,5.8,5.8,6.02,5.58,5.7,5.69,5.79,355585,20.57,562, 245798, 69.12
SPCL, SM, 01-Feb-2026,92.2,92.2,93.3,89.35,90.5,90.6,90.84,10200,9.27,14, 7200, 70.59
SPEB, SM, 01-Feb-2026,49.85,50.8,50.8,50.8,50.8,50.8,50.8,2000,1.02,1, 2000, 100.00
SPECIALITY, EQ, 01-Feb-2026,102.95,102.9,106.0,101.12,106.0,105.36,104.15,22204,23.12,500, 9630, 43.37
SPECTRUM, EQ, 01-Feb-2026,1334.3,1334.3,1334.3,1260.0,1260.0,1277.1,1301.6,825,10.74,146, 446, 54.06
SPECTSTM, SM, 01-Feb-2026,89.95,85.5,94.4,85.5,93.0,92.2,91.71,10400,9.54,13, 8800, 84.62
SPENCERS, EQ, 01-Feb-2026,35.4,35.8,37.16,35.05,35.2,35.31,36.3,66591,24.17,764, 36558, 54.90
SPIC, EQ, 01-Feb-2026,72.29,72.5,73.25,70.1,70.6,70.6,71.98,517886,372.77,4552, 261767, 50.55
SPLIL, EQ, 01-Feb-2026,27.84,27.99,29.99,27.99,29.35,29.32,28.86,27594,7.96,118, 20134, 72.97
SPLPETRO, EQ, 01-Feb-2026,570.0,571.7,589.9,564.2,587.0,581.35,580.75,55517,322.42,4330, 31147, 56.10
SPMLINFRA, EQ, 01-Feb-2026,170.05,169.89,171.88,160.51,162.99,163.21,166.55,409667,682.31,6469, 146173, 35.68
SPORTKING, EQ, 01-Feb-2026,90.12,90.05,98.43,90.0,90.7,90.99,94.23,251917,237.37,3149, 83295, 33.06
SPPPOLY, SM, 01-Feb-2026,15.2,15.2,15.2,14.65,15.0,15.0,14.95,6000,0.9,3, 6000, 100.00
SPUNWEB, SM, 01-Feb-2026,109.0,109.0,109.0,108.0,109.0,109.0,108.75,4800,5.22,3, 4800, 100.00
SRD, EQ, 01-Feb-2026,54.27,54.0,58.0,54.0,56.35,55.42,55.4,37976,21.04,1010, 22170, 58.38
SREEL, EQ, 01-Feb-2026,215.92,219.0,223.9,214.1,217.0,215.71,218.32,5141,11.22,259, 2601, 50.59
SRF, EQ, 01-Feb-2026,2816.3,2792.3,2881.5,2711.2,2729.9,2726.5,2818.06,202474,5705.83,17669, 47354, 23.39
SRGHFL, EQ, 01-Feb-2026,284.15,281.3,281.3,276.0,281.3,281.3,276.95,28,0.08,5, 28, 100.00
SRHHYPOLTD, EQ, 01-Feb-2026,447.45,447.0,457.3,425.55,437.7,440.45,444.84,7625,33.92,507, 4073, 53.42
SRIVASAVI, SM, 01-Feb-2026,40.0,39.2,46.3,39.2,46.3,44.5,43.45,22000,9.56,19, 21000, 95.45
SRM, EQ, 01-Feb-2026,450.65,445.0,460.6,410.1,433.7,434.45,438.11,66171,289.9,3309, 39034, 58.99
SSDL, EQ, 01-Feb-2026,67.58,67.58,69.9,66.0,67.0,67.0,68.19,31960,21.79,723, 20812, 65.12
SSEGL, SM, 01-Feb-2026,386.7,385.05,393.0,374.05,385.0,385.9,380.2,13600,51.71,58, 9400, 69.12
SSFL, SM, 01-Feb-2026,99.7,104.95,105.0,91.0,96.5,96.5,94.82,18500,17.54,30, 11000, 59.46
SSFLPP, E1, 01-Feb-2026,120.3,120.3,124.45,118.5,122.55,119.6,121.58,1884,2.29,71, 1798, 95.44
SSWL, EQ, 01-Feb-2026,204.14,205.99,212.0,201.0,207.5,206.26,207.56,222632,462.1,5066, 82172, 36.91
STALLION, EQ, 01-Feb-2026,185.0,179.5,191.75,175.75,175.75,175.8,179.46,567142,1017.81,8181, 265174, 46.76
STANLEY, EQ, 01-Feb-2026,183.77,182.5,184.32,178.5,179.1,179.9,180.68,44887,81.1,2059, 27345, 60.92
STAR, EQ, 01-Feb-2026,877.0,880.0,881.6,795.0,854.5,862.55,845.26,550377,4652.14,21687, 198201, 36.01
STARCEMENT, EQ, 01-Feb-2026,219.98,219.98,222.0,213.75,214.0,214.47,215.59,105469,227.38,2922, 50701, 48.07
STARHEALTH, EQ, 01-Feb-2026,469.25,470.0,479.45,461.8,471.35,471.5,471.41,576077,2715.7,15418, 382368, 66.37
STARPAPER, EQ, 01-Feb-2026,143.78,146.0,146.0,140.26,144.14,142.94,143.02,3192,4.57,78, 2496, 78.20
STARTECK, EQ, 01-Feb-2026,271.15,275.75,277.0,270.0,270.0,270.55,274.3,7767,21.31,138, 72, 0.93
STCINDIA, EQ, 01-Feb-2026,120.32,121.22,122.57,118.0,119.25,118.46,120.05,42189,50.65,1051, 16457, 39.01
STEELCAS, EQ, 01-Feb-2026,184.54,189.9,214.62,186.2,202.0,209.07,204.33,551127,1126.12,14796, 108912, 19.76
STEELCITY, EQ, 01-Feb-2026,84.28,85.15,85.15,81.18,81.99,82.19,82.81,8069,6.68,388, 5138, 63.68
STEELXIND, EQ, 01-Feb-2026,8.06,8.0,8.3,7.75,8.11,8.1,8.09,764463,61.84,2043, 417569, 54.62
