SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
MASFIN, EQ, 09-Feb-2026,324.45,322.65,333.75,317.45,329.05,332.0,327.17,154853,506.63,6734, 87132, 56.27
MASKINVEST, EQ, 09-Feb-2026,146.03,146.03,146.75,145.0,145.25,145.38,145.34,68,0.1,8, 66, 97.06
MASON, SM, 09-Feb-2026,180.0,182.0,182.0,173.1,173.1,174.5,176.42,6500,11.47,12, 4500, 69.23
MASPTOP50, EQ, 09-Feb-2026,70.73,69.67,69.67,69.67,69.67,69.67,69.67,219989,153.27,328, 213256, 96.94
MASTEK, EQ, 09-Feb-2026,2015.4,2029.8,2040.0,1960.0,1966.1,1970.8,1983.87,138160,2740.92,11010, 94557, 68.44
MASTER, SM, 09-Feb-2026,315.0,310.0,310.0,310.0,310.0,310.0,310.0,500,1.55,1, 500, 100.00
MASTERTR, EQ, 09-Feb-2026,88.09,88.24,95.89,88.0,93.25,93.46,93.12,178823,166.52,3018, 85176, 47.63
MATRIMONY, EQ, 09-Feb-2026,528.4,530.25,547.35,527.0,538.4,540.3,538.17,25105,135.11,1254, 13111, 52.22
MAWANASUG, EQ, 09-Feb-2026,78.89,79.99,80.8,79.29,80.6,80.6,80.3,52563,42.21,565, 27768, 52.83
MAXESTATES, EQ, 09-Feb-2026,380.45,380.0,409.0,374.7,404.5,406.15,396.72,296489,1176.25,8986, 186570, 62.93
MAXHEALTH, EQ, 09-Feb-2026,1039.85,1040.05,1042.4,1007.6,1010.5,1010.0,1019.48,3235020,32980.35,53620, 2097112, 64.83
MAXIND, EQ, 09-Feb-2026,163.07,158.1,173.46,158.1,169.0,169.54,168.06,34371,57.76,969, 16400, 47.71
MAXPOSURE, SM, 09-Feb-2026,38.9,39.0,39.0,38.6,38.8,38.8,38.8,3000,1.16,3, 3000, 100.00
MAXVOLT, ST, 09-Feb-2026,312.85,311.95,323.0,297.25,310.0,309.4,304.83,77600,236.55,81, 70400, 90.72
MAYASHEEL, SM, 09-Feb-2026,49.15,50.2,50.2,50.2,50.2,50.2,50.2,15000,7.53,1, 15000, 100.00
MAYURUNIQ, EQ, 09-Feb-2026,575.45,581.0,597.0,578.35,587.7,583.0,589.84,180612,1065.32,5870, 111867, 61.94
MAZDA, EQ, 09-Feb-2026,212.1,219.4,220.79,213.27,217.11,217.81,217.37,9816,21.34,464, 5636, 57.42
MAZDOCK, EQ, 09-Feb-2026,2402.4,2429.0,2498.9,2419.0,2475.0,2472.5,2472.91,1303088,32224.23,53264, 385440, 29.58
MBAPL, EQ, 09-Feb-2026,442.2,447.8,461.5,445.2,448.25,452.55,455.08,711214,3236.58,13269, 296439, 41.68
MBEL, EQ, 09-Feb-2026,364.5,368.85,385.0,332.65,349.95,351.25,356.42,1105441,3940.02,29221, 270103, 24.43
MBLINFRA, EQ, 09-Feb-2026,26.84,26.84,28.98,26.7,27.0,28.42,28.03,69756,19.55,1189, 37647, 53.97
MCL, BE, 09-Feb-2026,76.16,74.64,74.64,74.64,74.64,74.64,74.64,32554,24.3,611, -, -
MCLEODRUSS, EQ, 09-Feb-2026,42.15,42.9,46.36,42.3,46.15,46.03,45.79,883430,404.56,2543, 460239, 52.10
MCLOUD, EQ, 09-Feb-2026,25.23,25.6,26.49,25.02,26.47,26.42,25.97,7547187,1959.85,8216, 4587030, 60.78
MCON, ST, 09-Feb-2026,53.05,51.35,51.35,50.4,50.4,50.4,50.68,6000,3.04,6, 5000, 83.33
MCX, EQ, 09-Feb-2026,2380.4,2430.0,2457.1,2391.0,2438.0,2434.9,2431.94,3235535,78686.15,90503, 1252100, 38.70
MDL, SM, 09-Feb-2026,50.5,53.1,58.75,53.1,57.0,57.0,56.54,13000,7.35,11, 11000, 84.62
MEDANTA, EQ, 09-Feb-2026,1142.7,1145.0,1164.7,1135.1,1160.0,1160.9,1155.15,122693,1417.29,15798, 66100, 53.87
MEDIASSIST, EQ, 09-Feb-2026,403.65,399.55,428.8,395.05,420.0,421.25,416.54,207884,865.93,10808, 95145, 45.77
MEDICAMEQ, EQ, 09-Feb-2026,349.55,350.0,366.0,347.2,360.2,361.1,360.66,16813,60.64,891, 7379, 43.89
MEDICO, EQ, 09-Feb-2026,47.81,47.68,48.93,47.68,48.35,48.23,48.23,167176,80.63,1263, 113718, 68.02
MEDIORG, SM, 09-Feb-2026,25.0,26.25,26.25,26.25,26.25,26.25,26.25,4000,1.05,2, 4000, 100.00
MEDISTEP, SM, 09-Feb-2026,22.8,23.8,23.9,21.0,22.4,22.4,22.77,18000,4.1,6, 9000, 50.00
MEDPLUS, EQ, 09-Feb-2026,868.9,868.3,887.95,848.05,873.0,870.45,869.17,741829,6447.75,17545, 626539, 84.46
MEESHO, EQ, 09-Feb-2026,154.26,154.3,159.39,154.3,156.5,156.93,157.55,2558058,4030.12,26231, 1257548, 49.16
MEGAFLEX, ST, 09-Feb-2026,114.0,117.4,117.5,117.4,117.5,117.5,117.45,6000,7.05,2, 6000, 100.00
MEGASTAR, BE, 09-Feb-2026,238.14,242.9,242.9,227.1,234.0,232.88,234.83,2457,5.77,42, -, -
MEGATHERM, SM, 09-Feb-2026,216.0,222.0,229.5,216.05,225.3,225.3,222.98,7200,16.05,15, 4000, 55.56
MEIL, EQ, 09-Feb-2026,266.2,270.0,279.4,265.8,278.6,278.35,274.41,81689,224.16,4559, 43947, 53.80
MENONBE, EQ, 09-Feb-2026,116.26,117.1,123.8,116.15,123.0,122.51,119.91,95387,114.37,2225, 51961, 54.47
MEP, BZ, 09-Feb-2026,1.29,1.27,1.31,1.27,1.29,1.28,1.29,84734,1.09,100, -, -
METAL, EQ, 09-Feb-2026,11.99,12.28,12.3,11.91,12.17,12.17,12.2,31052880,3787.31,15950, 26790302, 86.27
METALIETF, EQ, 09-Feb-2026,11.97,12.26,12.5,12.02,12.17,12.15,12.16,43584385,5298.59,25665, 33488303, 76.84
METROBRAND, EQ, 09-Feb-2026,1035.7,1045.5,1074.4,1040.2,1045.1,1050.9,1057.66,63845,675.26,6307, 28396, 44.48
METROPOLIS, EQ, 09-Feb-2026,1986.9,2007.5,2015.0,1970.1,1993.0,1999.4,1994.05,42586,849.19,10042, 21591, 50.70
MFML, EQ, 09-Feb-2026,25.04,25.9,25.9,24.75,25.0,25.23,25.17,5037,1.27,92, 3546, 70.40
MFSL, EQ, 09-Feb-2026,1704.6,1712.0,1756.4,1707.0,1753.9,1753.2,1730.05,914516,15821.58,39310, 518842, 56.73
MGEL, EQ, 09-Feb-2026,11.9,11.97,12.5,11.95,12.4,12.35,12.17,272739,33.19,719, 150608, 55.22
MGL, EQ, 09-Feb-2026,1152.6,1148.5,1188.9,1145.0,1178.0,1181.2,1172.77,560433,6572.58,34593, 242543, 43.28
MGSL, SM, 09-Feb-2026,83.0,78.55,81.5,78.5,80.0,80.0,79.82,12000,9.58,9, 8400, 70.00
MHHL, SM, 09-Feb-2026,40.7,40.7,40.7,40.7,40.7,40.7,40.7,16500,6.72,2, 16500, 100.00
MHLXMIRU, EQ, 09-Feb-2026,195.2,195.21,199.0,192.0,196.9,196.85,196.83,203884,401.3,145, 53167, 26.08
MHRIL, EQ, 09-Feb-2026,293.7,295.75,308.95,293.4,306.55,307.15,302.21,104423,315.58,3817, 61809, 59.19
MICEL, EQ, 09-Feb-2026,40.09,40.88,42.09,40.51,42.09,42.09,41.49,872530,362.01,4417, 491812, 56.37
MICROPRO, SM, 09-Feb-2026,19.3,19.95,19.95,19.95,19.95,19.95,19.95,1600,0.32,1, 1600, 100.00
MID150, EQ, 09-Feb-2026,22.34,22.46,22.67,22.35,22.5,22.49,22.47,47018,10.57,247, 37584, 79.94
MID150BEES, EQ, 09-Feb-2026,226.76,231.99,231.99,226.76,229.99,229.97,229.23,873786,2002.95,9732, 585940, 67.06
MID150CASE, EQ, 09-Feb-2026,10.97,11.3,11.3,10.79,11.14,11.13,11.09,2042798,226.52,6576, 1392140, 68.15
MIDCAP, EQ, 09-Feb-2026,173.99,175.98,175.99,174.06,175.97,175.82,175.33,58755,103.02,913, 37597, 63.99
MIDCAPADD, EQ, 09-Feb-2026,21.95,22.06,22.3,22.0,22.22,22.23,22.16,12906,2.86,46, 12137, 94.04
MIDCAPBETA, EQ, 09-Feb-2026,221.72,222.32,224.91,221.94,224.78,224.06,224.13,12567,28.17,61, 6497, 51.70
MIDCAPETF, EQ, 09-Feb-2026,22.33,22.49,22.71,22.41,22.71,22.67,22.6,2185554,494.03,6616, 1521141, 69.60
MIDCAPIETF, EQ, 09-Feb-2026,22.65,22.65,22.98,22.65,22.96,22.92,22.91,2040442,467.43,4196, 1361069, 66.70
MIDHANI, EQ, 09-Feb-2026,354.3,360.0,370.0,356.55,366.8,367.45,365.59,696793,2547.42,12501, 253568, 36.39
MIDQ50ADD, EQ, 09-Feb-2026,242.13,249.39,249.39,243.46,244.67,244.64,244.29,12102,29.56,166, 11453, 94.64
MIDSELIETF, EQ, 09-Feb-2026,18.01,18.32,18.32,17.99,18.3,18.28,18.21,278480,50.71,1139, 150517, 54.05
MIDSMALL, EQ, 09-Feb-2026,47.52,47.75,48.29,47.64,48.23,48.25,48.11,433224,208.43,1068, 259599, 59.92
MIDWESTLTD, EQ, 09-Feb-2026,1546.8,1593.6,1593.6,1545.0,1553.0,1561.4,1561.22,56520,882.4,5371, 20981, 37.12
MIEL, SM, 09-Feb-2026,16.5,16.0,16.0,15.7,15.75,15.75,15.82,6000,0.95,3, 4000, 66.67
MILTON, ST, 09-Feb-2026,50.0,47.5,47.5,47.5,47.5,47.5,47.5,8800,4.18,2, 8800, 100.00
MINDACORP, EQ, 09-Feb-2026,584.2,588.95,591.1,580.6,587.25,589.05,586.03,301374,1766.13,19737, 127143, 42.19
MINDSPACE, RR, 09-Feb-2026,494.45,500.0,501.33,486.1,496.5,491.81,496.83,240573,1195.23,10258, 174010, 72.33
MINDTECK, EQ, 09-Feb-2026,218.03,218.03,222.2,215.0,215.6,215.22,217.3,48112,104.55,1585, 28495, 59.23
MIRCELECTR, EQ, 09-Feb-2026,32.51,33.38,35.76,32.75,35.76,35.71,34.85,2202675,767.72,3623, 1407683, 63.91
MIRZAINT, EQ, 09-Feb-2026,37.76,38.6,39.25,37.27,38.0,38.06,38.09,510122,194.31,3064, 191706, 37.58
MITCON, EQ, 09-Feb-2026,59.57,60.0,62.66,59.1,61.0,61.92,61.69,11192,6.9,161, 7651, 68.36
MITTAL, EQ, 09-Feb-2026,1.03,1.04,1.04,1.02,1.04,1.03,1.03,762896,7.88,406, 636274, 83.40
MKPL, EQ, 09-Feb-2026,5.2,5.3,5.75,5.21,5.34,5.45,5.39,194694,10.5,679, 147849, 75.94
MMEL, SM, 09-Feb-2026,40.8,41.0,41.0,38.85,40.3,39.45,39.67,18000,7.14,9, 12000, 66.67
MMFL, EQ, 09-Feb-2026,431.15,431.5,458.0,425.35,450.0,454.55,449.99,122619,551.77,6353, 61188, 49.90
MMP, EQ, 09-Feb-2026,257.6,256.9,257.15,244.05,252.0,247.75,249.16,23473,58.48,1121, 13556, 57.75
MMTC, EQ, 09-Feb-2026,64.12,64.85,66.69,63.89,65.95,66.06,65.49,4732230,3099.37,20669, 1157331, 24.46
MNC, EQ, 09-Feb-2026,31.7,31.71,31.85,31.61,31.83,31.8,31.74,111147,35.28,700, 93305, 83.95
MOALPHA50, EQ, 09-Feb-2026,49.39,50.01,50.62,50.0,50.46,50.46,50.36,18022,9.08,55, 12246, 67.95
MOBIKWIK, EQ, 09-Feb-2026,218.34,218.99,227.25,218.0,223.9,224.27,223.69,978981,2189.9,12257, 290987, 29.72
MOCAPITAL, EQ, 09-Feb-2026,47.31,48.1,48.6,47.52,48.53,48.51,48.29,864242,417.33,2561, 702397, 81.27
MODEFENCE, EQ, 09-Feb-2026,85.11,86.9,87.2,85.31,87.15,87.11,86.6,3599057,3116.61,11031, 2204530, 61.25
MODINATUR, EQ, 09-Feb-2026,327.15,329.55,349.0,329.0,349.0,341.55,339.38,3321,11.27,219, 2404, 72.39
MODIRUBBER, EQ, 09-Feb-2026,124.29,128.0,129.4,123.03,127.0,126.82,128.22,4245,5.44,193, 2256, 53.14
MODIS, EQ, 09-Feb-2026,330.0,365.0,365.0,331.0,331.0,331.5,337.44,2476,8.35,237, 712, 28.76
MODISONLTD, EQ, 09-Feb-2026,156.39,156.6,158.5,154.61,154.71,155.16,156.04,62504,97.53,1437, 33464, 53.54
MODTHREAD, EQ, 09-Feb-2026,42.79,41.01,43.01,41.01,42.01,42.99,42.87,406,0.17,36, 317, 78.08
MOENERGY, EQ, 09-Feb-2026,36.49,34.57,37.17,33.36,36.69,36.61,36.61,377247,138.12,1467, 287938, 76.33
MOGOLD, EQ, 09-Feb-2026,149.55,153.0,154.5,151.0,151.6,151.85,152.71,108800,166.15,1466, 50116, 46.06
MOGSEC, EQ, 09-Feb-2026,63.2,63.06,63.5,62.9,63.25,62.97,63.3,159110,100.72,92, 110972, 69.75
MOHEALTH, EQ, 09-Feb-2026,42.65,43.01,43.35,42.6,43.35,43.21,42.94,49417,21.22,753, 33976, 68.75
MOHITIND, EQ, 09-Feb-2026,25.8,25.8,26.37,24.0,25.38,24.99,24.81,13382,3.32,230, 11021, 82.36
MOIL, EQ, 09-Feb-2026,311.95,313.9,318.7,310.95,314.65,314.2,314.53,1175811,3698.3,23697, 522646, 44.45
MOINFRA, EQ, 09-Feb-2026,60.48,60.79,61.0,60.4,60.87,60.81,60.66,7244,4.39,115, 5766, 79.60
MOIPO, EQ, 09-Feb-2026,43.84,44.93,44.93,43.23,44.21,44.21,43.8,3743,1.64,23, 2135, 57.04
MOKSH, EQ, 09-Feb-2026,13.35,13.35,14.6,13.35,13.66,13.44,13.65,115542,15.78,485, 60027, 51.95
MOL, EQ, 09-Feb-2026,53.39,54.0,57.29,53.71,55.31,55.56,55.77,1453972,810.86,6407, 678865, 46.69
MOLDTECH, EQ, 09-Feb-2026,132.76,135.0,139.5,132.62,138.31,139.09,138.05,24353,33.62,678, 14458, 59.37
MOLDTKPAC, EQ, 09-Feb-2026,540.6,539.0,551.05,534.0,541.85,545.5,542.42,51914,281.59,4709, 30086, 57.95
MOLOWVOL, EQ, 09-Feb-2026,38.5,38.63,40.15,38.48,40.15,39.22,38.64,43323,16.74,76, 12423, 28.68
MOM100, EQ, 09-Feb-2026,64.02,64.02,64.98,64.02,64.95,64.91,64.72,1041223,673.89,3651, 799630, 76.80
MOM30IETF, EQ, 09-Feb-2026,31.3,31.55,31.88,31.45,31.85,31.85,31.71,725907,230.18,2171, 548266, 75.53
MOM50, EQ, 09-Feb-2026,267.31,268.67,269.5,265.4,269.5,268.08,268.47,3385,9.09,273, 1706, 50.40
MOMENTUM, EQ, 09-Feb-2026,31.11,31.88,31.88,31.36,31.59,31.64,31.58,43993,13.89,290, 41307, 93.89
MOMENTUM30, EQ, 09-Feb-2026,30.86,31.63,31.63,30.95,30.95,31.28,31.24,11701,3.65,106, 10910, 93.24
MOMENTUM50, EQ, 09-Feb-2026,51.19,51.59,52.0,51.27,51.95,51.96,51.74,304115,157.36,1747, 221535, 72.85
MOMGF, EQ, 09-Feb-2026,153.28,154.44,156.5,154.2,156.5,156.33,155.82,6006,9.36,41, 4654, 77.49
MOMIDMTM, EQ, 09-Feb-2026,62.92,63.27,65.76,62.98,64.98,64.14,63.9,48882,31.24,353, 38346, 78.45
MOMNC, EQ, 09-Feb-2026,30.85,30.88,31.03,30.7,31.03,31.03,30.85,2718,0.84,15, 1420, 52.24
MOMOMENTUM, EQ, 09-Feb-2026,62.45,63.97,63.97,62.61,63.31,63.39,63.13,39631,25.02,558, 30074, 75.89
MON100, EQ, 09-Feb-2026,227.7,232.08,233.88,229.08,233.65,232.68,231.06,875829,2023.7,19728, 476836, 54.44
MON50EQUAL, EQ, 09-Feb-2026,33.47,33.74,33.82,33.6,33.82,33.82,33.73,6460,2.18,22, 4897, 75.80
MONARCH, EQ, 09-Feb-2026,296.3,300.15,305.95,298.8,305.95,302.15,302.21,42365,128.03,1229, 19921, 47.02
MONEXT50, EQ, 09-Feb-2026,68.5,69.08,69.46,68.57,69.46,69.32,68.97,1883,1.3,57, 1508, 80.08
MONEYBOXX, EQ, 09-Feb-2026,59.28,63.0,63.01,57.31,62.0,61.67,60.62,71237,43.19,1532, 21261, 29.85
MONIFTY100, EQ, 09-Feb-2026,26.36,26.52,27.06,26.42,26.5,26.5,26.6,19286,5.13,51, 8609, 44.64
MONIFTY500, EQ, 09-Feb-2026,23.89,24.0,24.2,23.93,24.09,24.13,24.1,730567,176.1,1467, 562590, 77.01
MONOLITH, SM, 09-Feb-2026,466.65,473.7,482.05,465.25,467.1,468.55,473.99,19250,91.24,64, 15750, 81.82
MONQ50, EQ, 09-Feb-2026,97.71,99.5,99.5,98.05,99.44,99.17,99.04,109942,108.88,2273, 78465, 71.37
MONTECARLO, EQ, 09-Feb-2026,591.9,592.5,608.2,592.5,596.0,599.7,601.9,19184,115.47,1380, 10966, 57.16
MOPSE, EQ, 09-Feb-2026,105.15,105.5,107.97,104.51,104.85,104.68,105.19,38584,40.59,177, 30855, 79.97
MOQUALITY, EQ, 09-Feb-2026,196.84,197.58,198.14,196.95,197.41,197.41,197.46,3796,7.5,33, 3006, 79.19
MORARJEE, BZ, 09-Feb-2026,7.79,8.15,8.15,7.41,7.41,7.41,7.45,571,0.04,9, -, -
MOREALTY, EQ, 09-Feb-2026,82.31,82.73,84.65,82.38,84.22,84.39,84.11,1330980,1119.52,4130, 1031033, 77.46
MOREPENLAB, EQ, 09-Feb-2026,36.69,37.82,39.74,37.06,39.39,39.51,39.05,4374705,1708.19,14997, 1384991, 31.66
MOS, SM, 09-Feb-2026,19.95,20.15,20.6,19.5,19.55,19.9,20.01,524000,104.83,58, 272000, 51.91
MOSCHIP, EQ, 09-Feb-2026,198.14,201.2,205.99,201.2,202.95,203.34,203.73,1425466,2904.09,19578, 451541, 31.68
MOSERVICE, EQ, 09-Feb-2026,33.5,33.7,33.71,33.52,33.66,33.66,33.55,650,0.22,11, 500, 76.92
MOSILVER, EQ, 09-Feb-2026,236.4,251.66,254.98,247.01,251.46,251.49,252.72,159872,404.03,3085, 83288, 52.10
MOSMALL250, EQ, 09-Feb-2026,15.95,16.08,16.35,16.02,16.3,16.32,16.22,1921576,311.74,3577, 1419288, 73.86
MOTHERSON, EQ, 09-Feb-2026,118.1,119.7,124.8,119.21,124.65,124.41,122.35,20428343,24994.81,76549, 6636044, 32.48
MOTILALOFS, EQ, 09-Feb-2026,779.8,791.0,805.6,786.15,797.4,798.95,798.3,830517,6630.05,40761, 343973, 41.42
MOTISONS, EQ, 09-Feb-2026,13.49,13.8,15.78,13.38,15.63,15.55,15.04,31367189,4716.63,38410, 7447174, 23.74
MOTOGENFIN, EQ, 09-Feb-2026,21.36,21.5,22.97,21.0,21.65,21.61,21.85,28369,6.2,183, 20647, 72.78
MOTOUR, EQ, 09-Feb-2026,79.92,81.0,81.0,80.15,80.95,80.9,80.68,10970,8.85,195, 8234, 75.06
MOVALUE, EQ, 09-Feb-2026,122.43,122.96,124.29,122.45,124.16,124.02,123.82,190771,236.2,1348, 150558, 78.92
MOXSH, ST, 09-Feb-2026,85.0,87.0,89.0,87.0,89.0,88.0,87.75,25600,22.46,6, 25600, 100.00
MPHASIS, EQ, 09-Feb-2026,2610.5,2640.9,2642.8,2605.6,2615.0,2615.1,2618.59,389909,10210.12,31268, 235296, 60.35
MPSLTD, EQ, 09-Feb-2026,1639.2,1640.2,1707.7,1636.1,1696.0,1681.8,1672.82,21137,353.58,3075, 10395, 49.18
MRF, EQ, 09-Feb-2026,146455.0,147000.0,147555.0,143250.0,145260.0,145310.0,145161.87,13111,19032.17,9840, 3185, 24.29
MRIL, SM, 09-Feb-2026,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1600,0.85,1, 1600, 100.00
MRPL, EQ, 09-Feb-2026,185.25,187.9,195.75,186.11,193.5,194.25,193.07,19035222,36751.92,97048, 4266570, 22.41
MSCIADD, EQ, 09-Feb-2026,30.21,30.5,30.66,30.49,30.66,30.66,30.5,18704,5.7,6, 18704, 100.00
MSCIINDIA, EQ, 09-Feb-2026,30.6,30.75,31.33,30.3,30.3,30.73,30.75,46053,14.16,133, 34402, 74.70
MSPL, EQ, 09-Feb-2026,30.52,31.0,31.26,30.08,30.6,30.65,30.68,444821,136.47,1927, 243117, 54.66
MSTCLTD, EQ, 09-Feb-2026,458.15,465.0,477.95,462.6,475.0,476.3,471.76,162269,765.53,5427, 87425, 53.88
MSUMI, EQ, 09-Feb-2026,42.93,43.15,43.75,42.6,43.35,43.35,43.13,9844163,4245.73,40069, 5558836, 56.47
MTARTECH, EQ, 09-Feb-2026,3270.7,3245.1,3425.0,3240.0,3407.0,3404.7,3377.95,436212,14735.01,37750, 171151, 39.24
MTEDUCARE, BE, 09-Feb-2026,1.44,1.5,1.51,1.44,1.48,1.5,1.5,24892,0.37,90, -, -
MTNL, EQ, 09-Feb-2026,31.18,31.88,33.4,31.39,32.9,32.99,32.82,2322006,762.09,8958, 747609, 32.20
MUFIN, EQ, 09-Feb-2026,113.98,115.0,116.98,113.5,115.46,115.06,115.2,846288,974.89,4621, 345848, 40.87
MUFTI, EQ, 09-Feb-2026,102.57,104.99,110.0,104.62,106.81,107.17,107.59,433606,466.53,4868, 223605, 51.57
MUKANDLTD, EQ, 09-Feb-2026,127.42,129.97,130.6,127.21,128.65,129.72,128.9,69166,89.16,1109, 38600, 55.81
MUKKA, EQ, 09-Feb-2026,24.64,24.65,24.96,24.21,24.6,24.82,24.67,421224,103.91,1722, 202311, 48.03
MUKTAARTS, EQ, 09-Feb-2026,60.74,60.75,62.0,58.26,62.0,61.84,60.62,2663,1.61,88, 1462, 54.90
MULTICAP, EQ, 09-Feb-2026,16.21,16.53,16.53,16.28,16.43,16.41,16.36,229470,37.54,641, 173385, 75.56
MUNISH, SM, 09-Feb-2026,74.65,74.1,74.85,71.2,74.85,74.85,74.19,91200,67.66,22, 85200, 93.42
MUNJALAU, EQ, 09-Feb-2026,74.95,76.86,78.9,76.0,78.45,77.75,77.77,156693,121.86,2219, 62252, 39.73
MUNJALSHOW, EQ, 09-Feb-2026,124.02,137.0,137.0,128.6,131.9,131.5,131.56,147224,193.69,2284, 89101, 60.52
MURUDCERA, EQ, 09-Feb-2026,33.95,34.51,35.98,34.28,35.7,35.38,35.12,35652,12.52,721, 27508, 77.16
MUTHOOTCAP, EQ, 09-Feb-2026,235.83,233.7,250.0,232.6,246.0,246.22,240.6,23659,56.92,693, 13878, 58.66
MUTHOOTFIN, EQ, 09-Feb-2026,3704.2,3722.4,3799.6,3722.4,3777.0,3779.8,3771.9,505069,19050.69,48528, 195236, 38.66
MUTHOOTMF, EQ, 09-Feb-2026,180.72,184.94,189.7,180.0,189.3,188.57,185.4,288132,534.21,3327, 153645, 53.32
MVGJL, EQ, 09-Feb-2026,173.52,178.0,190.0,175.46,187.85,188.26,184.45,227934,420.43,5021, 112373, 49.30
MVKAGRO, SM, 09-Feb-2026,610.1,650.0,650.0,610.0,611.0,611.0,613.5,25200,154.6,18, 20700, 82.14
MWL, EQ, 09-Feb-2026,274.55,275.0,278.5,269.35,277.0,273.5,272.44,52865,144.03,871, 18748, 35.46
MYMUDRA, SM, 09-Feb-2026,76.0,77.0,77.0,77.0,77.0,77.0,77.0,1200,0.92,1, 1200, 100.00
NACLIND, EQ, 09-Feb-2026,136.13,139.0,142.93,135.01,138.0,138.08,139.19,308649,429.6,5876, 166614, 53.98
NAGAFERT, EQ, 09-Feb-2026,4.76,4.77,4.88,4.72,4.76,4.77,4.77,428028,20.41,844, 251981, 58.87
NAGREEKCAP, EQ, 09-Feb-2026,26.49,27.4,29.9,26.1,29.3,29.03,28.42,67309,19.13,388, 42829, 63.63
NAGREEKEXP, EQ, 09-Feb-2026,26.52,26.98,27.0,26.25,26.5,26.57,26.67,12131,3.23,123, 9755, 80.41
NAHARCAP, EQ, 09-Feb-2026,239.59,244.39,253.9,242.0,253.5,251.04,249.69,18375,45.88,312, 16912, 92.04
NAHARINDUS, EQ, 09-Feb-2026,106.14,107.9,110.99,107.9,109.5,109.67,109.26,26867,29.36,846, 13683, 50.93
NAHARPOLY, EQ, 09-Feb-2026,244.87,240.6,255.9,240.6,249.1,250.14,251.32,14140,35.54,735, 9107, 64.41
NAHARSPING, EQ, 09-Feb-2026,180.46,179.54,195.02,178.02,191.0,190.95,186.28,112571,209.7,3085, 61025, 54.21
NAM-INDIA, EQ, 09-Feb-2026,919.8,932.0,935.95,915.6,919.7,919.85,922.91,542409,5005.96,20573, 321322, 59.24
NAMAN, SM, 09-Feb-2026,59.95,58.15,59.95,57.0,57.1,57.1,57.71,24800,14.31,26, 21600, 87.10
NAMOEWASTE, SM, 09-Feb-2026,182.0,183.8,184.8,180.1,182.0,182.95,182.33,9600,17.5,12, 5600, 58.33
NARMADA, EQ, 09-Feb-2026,32.06,32.85,33.2,31.76,33.0,32.65,32.4,215537,69.84,1139, 154094, 71.49
NATCAPSUQ, EQ, 09-Feb-2026,160.13,168.99,168.99,160.3,168.0,166.57,162.07,2547,4.13,49, 2460, 96.58
NATCOPHARM, EQ, 09-Feb-2026,823.55,830.05,848.95,819.35,846.1,845.6,836.33,547253,4576.84,28852, 224927, 41.10
NATHBIOGEN, EQ, 09-Feb-2026,152.33,156.98,156.98,153.48,155.08,154.99,154.62,24652,38.12,451, 21491, 87.18
NATIONALUM, EQ, 09-Feb-2026,354.65,358.25,368.9,358.25,365.5,365.2,364.02,8166050,29726.1,86022, 3283735, 40.21
NAUKRI, EQ, 09-Feb-2026,1130.4,1139.8,1184.4,1131.0,1177.9,1177.3,1165.67,1385586,16151.31,82244, 650069, 46.92
NAVA, EQ, 09-Feb-2026,562.45,562.4,589.35,561.0,578.35,579.0,578.17,446796,2583.22,13553, 221430, 49.56
NAVINFLUOR, EQ, 09-Feb-2026,6417.5,6500.0,6634.5,6434.0,6610.0,6598.0,6554.43,395796,25942.19,44644, 188627, 47.66
NAVKARCORP, EQ, 09-Feb-2026,98.7,99.27,102.98,98.0,100.99,101.04,100.9,316555,319.41,2905, 118253, 37.36
NAVKARURB, BE, 09-Feb-2026,1.3,1.34,1.34,1.24,1.28,1.28,1.26,953866,11.97,454, -, -
NAVNETEDUL, EQ, 09-Feb-2026,158.72,161.6,165.9,157.31,161.8,161.84,163.47,567100,927.06,5087, 364829, 64.33
NAZARA, EQ, 09-Feb-2026,259.0,261.9,273.9,260.0,272.9,272.45,268.83,3486768,9373.38,17774, 1226645, 35.18
NBCC, EQ, 09-Feb-2026,98.3,99.06,102.35,99.06,102.04,102.01,101.4,10247094,10390.24,39869, 3276297, 31.97
NBIFIN, EQ, 09-Feb-2026,1996.2,2002.6,2016.9,1850.0,1909.5,1902.1,1908.22,1743,33.26,217, 1442, 82.73
NCC, EQ, 09-Feb-2026,156.47,157.5,159.75,153.4,158.3,158.05,156.83,3810791,5976.38,33928, 1592750, 41.80
NCLIND, EQ, 09-Feb-2026,187.72,189.8,191.9,186.48,190.5,189.78,189.94,62501,118.71,1346, 38367, 61.39
NDGL, EQ, 09-Feb-2026,2580.0,2694.9,2800.0,2670.1,2775.9,2776.3,2718.43,166,4.51,48, 138, 83.13
NDL, EQ, 09-Feb-2026,3.07,3.12,3.2,3.09,3.17,3.15,3.14,1594146,50.11,2002, 1046934, 65.67
NDLVENTURE, EQ, 09-Feb-2026,90.14,90.11,92.2,90.1,91.0,91.69,91.02,1549,1.41,43, 1096, 70.76
